chrom	start	end	weight
chr1_hap1	44000000	44200000	0.0761816
chr1_hap1	44200000	44400000	0.0753985
chr1_hap1	44400000	44600000	0.214378
chr1_hap1	44600000	44800000	0.0904918
chr1_hap1	44800000	45000000	0.201644
chr1_hap1	45000000	45200000	0.353362
chr1_hap1	45200000	45400000	0.844133
chr1_hap1	45400000	45600000	0.285888
chr1_hap1	45600000	45800000	1.07057
chr1_hap1	45800000	46000000	0.0482831
chr1_hap1	46000000	46200000	0.044111
chr1_hap1	46200000	46400000	0.0553883
chr1_hap1	46400000	46600000	0.0741384
chr1_hap1	46600000	46800000	0.0735672
chr1_hap1	46800000	47000000	0.0838566
chr1_hap1	47000000	47200000	0.0838573
chr1_hap1	47200000	47400000	0.0588007
chr1_hap1	47400000	47600000	0.052821
chr1_hap1	47600000	47800000	0.0613629
chr1_hap1	47800000	48000000	0.160968
chr1_hap1	48000000	48200000	0.135652
chr1_hap1	48200000	48400000	0.0666483
chr1_hap1	48400000	48600000	0.0712426
chr1_hap1	48600000	48800000	0.111837
chr1_hap1	48800000	49000000	0.45178
chr1_hap1	49000000	49200000	
chr1_hap1	49200000	49400000	
chr1_hap1	49400000	49600000	
chr1_hap1	49600000	49800000	
chr1_hap1	49800000	50000000	
chr1_hap1	50000000	50200000	
chr1_hap1	50200000	50400000	
chr1_hap1	50400000	50600000	0.0937297
chr1_hap1	50600000	50800000	0.0867015
chr1_hap1	50800000	51000000	0.121859
chr1_hap1	51000000	51200000	0.205537
chr1_hap1	51200000	51400000	0.157046
chr1_hap1	51400000	51600000	
chr1_hap1	51600000	51800000	0.813172
chr1_hap1	51800000	52000000	1.30139
chr1_hap1	52000000	52200000	0.0730608
chr1_hap1	52200000	52400000	0.377472
chr1_hap1	52400000	52600000	0.354098
chr1_hap1	52600000	52800000	0.160591
chr1_hap1	52800000	53000000	0.0691292
chr1_hap1	53000000	53200000	0.0712253
chr1_hap1	53200000	53400000	0.10904
chr1_hap1	53400000	53600000	0.117973
chr1_hap1	53600000	53800000	0.0452599
chr1_hap1	53800000	54000000	1.28002
chr1_hap1	54000000	54200000	0.504381
chr1_hap1	54200000	54400000	0.0804644
chr1_hap1	54400000	54600000	0.0788525
chr1_hap1	54600000	54800000	0.0553917
chr1_hap1	54800000	55000000	0.070086
chr1_hap1	55000000	55200000	0.0407073
chr1_hap1	55200000	55400000	0.0681682
chr1_hap1	55400000	55600000	0.0787312
chr1_hap1	55600000	55800000	0.0751694
chr1_hap1	55800000	56000000	0.0841071
chr1_hap1	56000000	56200000	0.137767
chr1_hap1	56200000	56400000	0.0646343
chr1_hap1	56400000	56600000	0.0629707
chr1_hap1	56600000	56800000	0.246386
chr1_hap1	56800000	57000000	0.284125
chr1_hap1	57000000	57200000	0.114535
chr1_hap1	57200000	57400000	0.15144
chr1_hap1	57400000	57600000	0.0787456
chr1_hap1	57600000	57800000	0.0984859
chr1_hap1	57800000	58000000	0.0512504
chr1_hap1	58000000	58200000	0.0594463
chr1_hap1	58200000	58400000	0.0856014
chr1_hap1	58400000	58600000	0.10715
chr1_hap1	58600000	58800000	0.0412644
chr1_hap1	58800000	59000000	0.0750622
chr1_hap1	59000000	59200000	0.214048
chr1_hap1	59200000	59400000	0.112478
chr1_hap1	59400000	59600000	0.0630938
chr1_hap1	59600000	59800000	0.102395
chr1_hap1	59800000	60000000	0.226605
chr1_hap1	60000000	60200000	0.604375
chr1_hap1	60200000	60400000	0.0722724
chr1_hap1	60400000	60600000	0.0976856
chr1_hap1	60600000	60800000	0.20429
chr1_hap1	60800000	61000000	0.107543
chr1_hap1	61000000	61200000	0.161218
chr1_hap1	61200000	61400000	0.150349
chr1_hap1	61400000	61600000	0.117535
chr1_hap1	61600000	61800000	0.058312
chr1_hap1	61800000	62000000	0.0460673
chr1_hap1	62000000	62200000	0.0722945
chr1_hap1	62200000	62400000	0.0363869
chr1_hap1	62400000	62600000	0.0730207
chr1_hap1	62600000	62800000	0.214368
chr1_hap1	62800000	63000000	0.253716
chr1_hap1	63000000	63200000	0.0761792
chr1_hap1	63200000	63400000	0.101133
chr1_hap1	63400000	63600000	0.0480777
chr1_hap1	63600000	63800000	0.0491123
chr1_hap1	63800000	64000000	0.0704011
chr1_hap1	64000000	64200000	0.241956
chr1_hap1	64200000	64400000	0.0883536
chr1_hap1	64400000	64600000	0.151747
chr1_hap1	64600000	64800000	0.116478
chr1_hap1	64800000	65000000	0.57013
chr1_hap1	65000000	65200000	
chr1_hap1	65200000	65400000	0.612158
chr1_hap1	65400000	65600000	0.812228
chr1_hap1	65600000	65800000	0.0856983
chr1_hap1	65800000	66000000	0.133527
chr1_hap1	66000000	66200000	0.137855
chr1_hap1	66200000	66400000	0.0732762
chr1_hap1	66400000	66600000	0.18513
chr1_hap1	66600000	66800000	0.0418719
chr1_hap1	66800000	67000000	0.0581431
chr1_hap1	67000000	67200000	0.122113
chr1_hap1	67200000	67400000	0.0344302
chr1_hap1	67400000	67600000	0.122992
chr1_hap1	67600000	67800000	0.0519705
chr1_hap1	67800000	68000000	0.0870741
chr1_hap1	68000000	68200000	0.0553447
chr1_hap1	68200000	68400000	0.126089
chr1_hap1	68400000	68600000	0.189586
chr1_hap1	68600000	68800000	0.211016
chr1_hap1	68800000	69000000	0.115282
chr1_hap1	69000000	69200000	
chr1_hap1	69200000	69400000	0.162518
chr1_hap1	69400000	69600000	0.0778728
chr1_hap1	69600000	69800000	0.502513
chr1_hap1	69800000	70000000	0.0463963
chr1_hap1	70000000	70200000	0.0925907
chr1_hap1	70200000	70400000	0.0881074
chr1_hap1	70400000	70600000	0.0839239
chr1_hap1	70600000	70800000	0.0558237
chr1_hap1	70800000	71000000	0.0978323
chr1_hap1	71000000	71200000	0.12205
chr1_hap1	71200000	71400000	0.066268
chr1_hap1	71400000	71600000	0.128007
chr1_hap1	71600000	71800000	0.212447
chr1_hap1	71800000	72000000	1.06906
chr1_hap1	72000000	72200000	0.0957034
chr1_hap1	72200000	72400000	0.133388
chr1_hap1	72400000	72600000	0.295085
chr1_hap1	72600000	72800000	0.0653045
chr1_hap1	72800000	73000000	1.0322
chr1_hap1	73000000	73200000	0.641039
chr1_hap1	73200000	73400000	0.661724
chr1_hap1	73400000	73600000	
chr1_hap1	73600000	73800000	
chr1_hap1	73800000	74000000	1.10748
chr1_hap1	74000000	74200000	0.0915946
chr1_hap1	74200000	74400000	0.519155
chr1_hap1	74400000	74600000	0.106107
chr1_hap1	74600000	74800000	0.0958712
chr1_hap1	74800000	75000000	0.18802
chr1_hap1	75000000	75200000	
chr1_hap1	75200000	75400000	0.294773
chr1_hap1	75400000	75600000	0.0557445
chr1_hap1	75600000	75800000	0.0986559
chr1_hap1	75800000	76000000	0.0444428
chr1_hap1	76000000	76200000	0.0725683
chr1_hap1	76200000	76400000	0.0903036
chr1_hap1	76400000	76600000	0.0853836
chr1_hap1	76600000	76800000	0.198669
chr1_hap1	76800000	77000000	0.0768435
chr1_hap1	77000000	77200000	0.417293
chr1_hap1	77200000	77400000	0.0965462
chr1_hap1	77400000	77600000	0.0744607
chr1_hap1	77600000	77800000	0.0526499
chr1_hap1	77800000	78000000	0.0887734
chr1_hap1	78000000	78200000	0.246156
chr1_hap1	78200000	78400000	0.275021
chr1_hap1	78400000	78600000	0.115108
chr1_hap1	78600000	78800000	0.557457
chr1_hap1	78800000	79000000	0.0668666
chr1_hap1	79000000	79200000	0.171985
chr1_hap1	79200000	79400000	0.263701
chr1_hap1	79400000	79600000	0.0633259
chr1_hap1	79600000	79800000	0.0755607
chr1_hap1	79800000	80000000	0.0686518
chr1_hap1	80000000	80200000	0.180522
chr1_hap1	80200000	80400000	0.0764472
chr1_hap1	80400000	80600000	0.266917
chr1_hap1	80600000	80800000	0.478
chr1_hap1	80800000	81000000	0.296129
chr1_hap1	81000000	81200000	0.115936
chr1_hap1	81200000	81400000	0.280916
chr1_hap1	81400000	81600000	0.0406049
chr1_hap1	81600000	81800000	0.134259
chr1_hap1	81800000	82000000	0.08447
chr1_hap1	82000000	82200000	0.109043
chr1_hap1	82200000	82400000	0.159302
chr1_hap1	82400000	82600000	0.112264
chr1_hap1	82600000	82800000	0.339372
chr1_hap1	82800000	83000000	0.0674948
chr1_hap1	83000000	83200000	0.544987
chr1_hap1	83200000	83400000	
chr1_hap1	83400000	83600000	0.0990924
chr1_hap1	83600000	83800000	0.116038
chr1_hap1	83800000	84000000	0.0594791
chr1_hap1	84000000	84200000	0.0687413
chr1_hap1	84200000	84400000	0.0902577
chr1_hap1	84400000	84600000	0.128672
chr1_hap1	84600000	84800000	0.0590292
chr1_hap1	84800000	85000000	0.052439
chr1_hap1	85000000	85200000	0.0428436
chr1_hap1	85200000	85400000	0.0913934
chr1_hap1	85400000	85600000	0.081291
chr1_hap1	85600000	85800000	0.0940481
chr1_hap1	85800000	86000000	0.318886
chr1_hap1	86000000	86200000	0.0679336
chr1_hap1	86200000	86400000	0.038226
chr1_hap1	86400000	86600000	0.369022
chr1_hap1	86600000	86800000	0.0717458
chr1_hap1	86800000	87000000	0.0881698
chr1_hap1	87000000	87200000	0.589341
chr1_hap1	87200000	87400000	0.12537
chr1_hap1	87400000	87600000	0.0650399
chr1_hap1	87600000	87800000	0.138747
chr1_hap1	87800000	88000000	0.0824868
chr1_hap1	88000000	88200000	0.15255
chr1_hap1	88200000	88400000	0.132575
chr1_hap1	88400000	88600000	
chr1_hap1	88600000	88800000	0.104682
chr1_hap1	88800000	89000000	0.866239
chr1_hap1	89000000	89200000	0.383276
chr1_hap1	89200000	89400000	0.209608
chr1_hap1	89400000	89600000	0.124615
chr1_hap1	89600000	89800000	0.0878832
chr1_hap1	89800000	90000000	0.081664
chr1_hap1	90000000	90200000	0.101142
chr1_hap1	90200000	90400000	0.192072
chr1_hap1	90400000	90600000	
chr1_hap1	90600000	90800000	
chr1_hap1	90800000	91000000	0.131463
chr1_hap1	91000000	91200000	0.457789
chr1_hap1	91200000	91400000	0.0418991
chr1_hap1	91400000	91600000	0.137648
chr1_hap1	91600000	91800000	0.0490022
chr1_hap1	91800000	92000000	0.0525752
chr1_hap1	92000000	92200000	0.0607552
chr1_hap1	92200000	92400000	0.220294
chr1_hap1	92400000	92600000	1.22404
chr1_hap1	92600000	92800000	0.590889
chr1_hap1	92800000	93000000	0.892773
chr1_hap1	93000000	93200000	0.0476061
chr1_hap1	93200000	93400000	0.0492466
chr1_hap1	93400000	93600000	0.0607974
chr1_hap1	93600000	93800000	0.0729426
chr1_hap1	93800000	94000000	0.128998
chr1_hap1	94000000	94200000	0.0762
chr1_hap1	94200000	94400000	0.123348
chr1_hap1	94400000	94600000	0.0871877
chr1_hap1	94600000	94800000	0.0707065
chr1_hap1	94800000	95000000	0.0458156
chr1_hap1	95000000	95200000	0.0583741
chr1_hap1	95200000	95400000	0.0703279
chr1_hap1	95400000	95600000	0.0821317
chr1_hap1	95600000	95800000	0.0876243
chr1_hap1	95800000	96000000	0.164575
chr1_hap1	96000000	96200000	0.0578767
chr1_hap1	96200000	96400000	1.0552
chr1_hap1	96400000	96600000	0.0518229
chr1_hap1	96600000	96800000	0.111114
chr1_hap1	96800000	97000000	0.0624197
chr1_hap1	97000000	97200000	0.170619
chr1_hap1	97200000	97400000	0.0703006
chr1_hap1	97400000	97600000	0.0740398
chr1_hap1	97600000	97800000	0.0893605
chr1_hap1	97800000	98000000	0.481072
chr1_hap1	98000000	98200000	0.128085
chr1_hap1	98200000	98400000	0.0763761
chr1_hap1	98400000	98600000	0.111419
chr1_hap1	98600000	98800000	0.104082
chr1_hap1	98800000	99000000	0.0874704
chr1_hap1	99000000	99200000	0.0569775
chr1_hap1	99200000	99400000	0.120627
chr1_hap1	99400000	99600000	0.128492
chr1_hap1	99600000	99800000	0.0723248
chr1_hap1	99800000	100000000	0.0950002
chr1_hap1	100000000	100200000	0.13756
chr1_hap1	100200000	100400000	0.0771317
chr1_hap1	100400000	100600000	0.0666034
chr1_hap1	100600000	100800000	0.110869
chr1_hap1	100800000	101000000	0.0838726
chr1_hap1	101000000	101200000	1.15406
chr1_hap1	101200000	101400000	0.150962
chr1_hap1	101400000	101600000	0.0692332
chr1_hap1	101600000	101800000	0.0639864
chr1_hap1	101800000	102000000	0.167884
chr1_hap1	102000000	102200000	0.0594974
chr1_hap1	102200000	102400000	0.0974043
chr1_hap1	102400000	102600000	0.0441687
chr1_hap1	102600000	102800000	0.0797967
chr1_hap1	102800000	103000000	0.0871818
chr1_hap1	103000000	103200000	0.0517345
chr1_hap1	103200000	103400000	0.0369825
chr1_hap1	103400000	103600000	0.142369
chr1_hap1	103600000	103800000	0.309729
chr1_hap1	103800000	104000000	1.5063
chr1_hap1	104000000	104200000	0.156045
chr1_hap1	104200000	104400000	0.570434
chr1_hap1	104400000	104600000	0.0437787
chr1_hap1	104600000	104800000	0.0530534
chr1_hap1	104800000	105000000	0.0589333
chr1_hap1	105000000	105200000	0.0724238
chr1_hap1	105200000	105400000	0.0798902
chr1_hap1	105400000	105600000	0.0599734
chr1_hap1	105600000	105800000	0.0601907
chr1_hap1	105800000	106000000	0.909405
chr1_hap1	106000000	106200000	0.589302
chr1_hap1	106200000	106400000	
chr1_hap1	106400000	106600000	0.105338
chr1_hap1	106600000	106800000	0.0785937
chr1_hap1	106800000	107000000	0.171124
chr1_hap1	107000000	107200000	0.158985
chr1_hap1	107200000	107400000	0.739984
chr1_hap1	107400000	107600000	0.11221
chr1_hap1	107600000	107800000	0.176068
chr1_hap1	107800000	108000000	0.730812
chr1_hap1	108000000	108200000	0.0716195
chr1_hap1	108200000	108400000	0.0510445
chr1_hap1	108400000	108600000	0.102399
chr1_hap1	108600000	108800000	0.149274
chr1_hap1	108800000	109000000	0.114875
chr1_hap1	109000000	109200000	0.0487183
chr1_hap1	109200000	109400000	0.0432248
chr1_hap1	109400000	109600000	0.166627
chr1_hap1	109600000	109800000	0.144176
chr1_hap1	109800000	110000000	0.0799464
chr1_hap1	110000000	110200000	0.0897278
chr1_hap1	110200000	110400000	0.139745
chr1_hap1	110400000	110600000	0.0492536
chr1_hap1	110600000	110800000	0.0594945
chr1_hap1	110800000	111000000	0.15427
chr1_hap1	111000000	111200000	0.13307
chr1_hap1	111200000	111400000	0.0840738
chr1_hap1	111400000	111600000	0.050677
chr1_hap1	111600000	111800000	0.0583168
chr1_hap1	111800000	112000000	0.0608815
chr1_hap1	112000000	112200000	0.0836299
chr1_hap1	112200000	112400000	0.0451041
chr1_hap1	112400000	112600000	0.06789
chr1_hap1	112600000	112800000	0.0406856
chr1_hap1	112800000	113000000	0.110575
chr1_hap1	113000000	113200000	0.0739124
chr1_hap1	113200000	113400000	0.0805054
chr1_hap1	113400000	113600000	0.124438
chr1_hap1	113600000	113800000	0.18897
chr1_hap1	113800000	114000000	0.104711
chr1_hap1	114000000	114200000	0.0799488
chr1_hap1	114200000	114400000	0.0815304
chr1_hap1	114400000	114600000	0.0594172
chr1_hap1	114600000	114800000	0.0748959
chr1_hap1	114800000	115000000	0.149434
chr1_hap1	115000000	115200000	0.16149
chr1_hap1	115200000	115400000	0.0499023
chr1_hap1	115400000	115600000	0.0922342
chr1_hap1	115600000	115800000	0.172424
chr1_hap1	115800000	116000000	0.309338
chr1_hap1	116000000	116200000	0.0613023
chr1_hap1	116200000	116400000	0.320339
chr1_hap1	116400000	116600000	0.114742
chr1_hap1	116600000	116800000	0.459372
chr1_hap1	116800000	117000000	0.113038
chr1_hap1	117000000	117200000	0.114658
chr1_hap1	117200000	117400000	0.0798902
chr1_hap1	117400000	117600000	0.0754381
chr1_hap1	117600000	117800000	0.102016
chr1_hap1	117800000	118000000	0.0903801
chr1_hap1	118000000	118200000	0.642953
chr1_hap1	118200000	118400000	0.32104
chr1_hap1	118400000	118600000	0.164113
chr1_hap1	118600000	118800000	0.0913525
chr1_hap1	118800000	119000000	0.0670203
chr1_hap1	119000000	119200000	0.111928
chr1_hap1	119200000	119400000	0.053521
chr1_hap1	119400000	119600000	0.0981878
chr1_hap1	119600000	119800000	0.0424361
chr1_hap1	119800000	120000000	0.128898
chr1_hap1	120000000	120200000	0.747779
chr1_hap1	120200000	120400000	0.169066
chr1_hap1	120400000	120600000	1.04739
chr1_hap1	120600000	120800000	0.242521
chr1_hap1	120800000	121000000	1.12334
chr1_hap1	121000000	121200000	0.609348
chr1_hap1	121200000	121400000	0.700386
chr1_hap1	121400000	121600000	
chr1_hap1	121600000	121800000	0.485686
chr1_hap1	121800000	122000000	0.238194
chr1_hap1	122000000	122200000	0.0652797
chr1_hap1	122200000	122400000	0.132585
chr1_hap1	122400000	122600000	0.213247
chr1_hap1	122600000	122800000	0.157855
chr1_hap1	122800000	123000000	0.24169
chr1_hap1	123000000	123200000	0.214312
chr1_hap1	123200000	123400000	0.365421
chr1_hap1	123400000	123600000	0.380773
chr1_hap1	123600000	123800000	0.540635
chr1_hap1	123800000	124000000	0.557544
chr1_hap1	124000000	124200000	0.210974
chr1_hap1	124200000	124400000	0.239138
chr1_hap1	124400000	124600000	0.370951
chr1_hap1	124600000	124800000	0.240605
chr1_hap1	124800000	125000000	0.188538
chr1_hap1	125000000	125200000	0.118316
chr1_hap1	125200000	125400000	0.333694
chr1_hap1	125400000	125600000	0.0946101
chr1_hap1	125600000	125800000	0.143757
chr1_hap1	125800000	126000000	0.245258
chr1_hap1	126000000	126200000	0.177483
chr1_hap1	126200000	126400000	0.157053
chr1_hap1	126400000	126600000	0.151568
chr1_hap1	126600000	126800000	0.17592
chr1_hap1	126800000	127000000	0.12984
chr1_hap1	127000000	127200000	0.263215
chr1_hap1	127200000	127400000	0.448011
chr1_hap1	127400000	127600000	0.509659
chr1_hap1	127600000	127800000	0.263719
chr1_hap1	127800000	128000000	0.756696
chr1_hap1	128000000	128200000	0.656793
chr1_hap1	128200000	128400000	
chr1_hap1	128400000	128600000	0.591186
chr1_hap1	128600000	128800000	
chr1_hap1	128800000	129000000	
chr1_hap1	129000000	129200000	
chr1_hap1	129200000	129400000	0.47529
chr1_hap1	129400000	129600000	0.115717
chr1_hap1	129600000	129800000	0.108526
chr1_hap1	129800000	130000000	0.132121
chr1_hap1	130000000	130200000	0.0934006
chr1_hap1	130200000	130400000	0.285582
chr1_hap1	130400000	130600000	0.157627
chr1_hap1	130600000	130800000	0.084253
chr1_hap1	130800000	131000000	0.134384
chr1_hap1	131000000	131200000	0.212753
chr1_hap1	131200000	131400000	0.163336
