chrom	start	end	weight
chr1_hap1	10650000	10700000	0.480602
chr1_hap1	10700000	10750000	
chr1_hap1	10750000	10800000	
chr1_hap1	10800000	10850000	
chr1_hap1	10850000	10900000	
chr1_hap1	10900000	10950000	
chr1_hap1	10950000	11000000	
chr1_hap1	11000000	11050000	0.151525
chr1_hap1	11050000	11100000	0.0739638
chr1_hap1	11100000	11150000	0.975077
chr1_hap1	11150000	11200000	0.36665
chr1_hap1	11200000	11250000	0.192492
chr1_hap1	11250000	11300000	0.101913
chr1_hap1	11300000	11350000	0.0706046
chr1_hap1	11350000	11400000	0.0582891
chr1_hap1	11400000	11450000	0.0833263
chr1_hap1	11450000	11500000	0.704811
chr1_hap1	11500000	11550000	0.497879
chr1_hap1	11550000	11600000	0.0661033
chr1_hap1	11600000	11650000	0.107481
chr1_hap1	11650000	11700000	0.224856
chr1_hap1	11700000	11750000	0.48173
chr1_hap1	11750000	11800000	1.0261
chr1_hap1	11800000	11850000	0.165196
chr1_hap1	11850000	11900000	0.128181
chr1_hap1	11900000	11950000	0.339633
chr1_hap1	11950000	12000000	0.423503
chr1_hap1	12000000	12050000	
chr1_hap1	12050000	12100000	0.748647
chr1_hap1	12100000	12150000	1.13695
chr1_hap1	12150000	12200000	
chr1_hap1	12200000	12250000	0.0738015
chr1_hap1	12250000	12300000	0.0619973
chr1_hap1	12300000	12350000	0.112424
chr1_hap1	12350000	12400000	
chr1_hap1	12400000	12450000	
chr1_hap1	12450000	12500000	0.261737
chr1_hap1	12500000	12550000	0.246101
chr1_hap1	12550000	12600000	0.0535734
chr1_hap1	12600000	12650000	0.105962
chr1_hap1	12650000	12700000	0.542485
chr1_hap1	12700000	12750000	
chr1_hap1	12750000	12800000	
chr1_hap1	12800000	12850000	0.0755607
chr1_hap1	12850000	12900000	0.0655841
chr1_hap1	12900000	12950000	0.192895
chr1_hap1	12950000	13000000	
chr1_hap1	13000000	13050000	
chr1_hap1	13050000	13100000	
chr1_hap1	13100000	13150000	0.127031
chr1_hap1	13150000	13200000	0.0581883
chr1_hap1	13200000	13250000	0.123594
chr1_hap1	13250000	13300000	0.244503
chr1_hap1	13300000	13350000	0.10139
chr1_hap1	13350000	13400000	0.257125
chr1_hap1	13400000	13450000	0.171016
chr1_hap1	13450000	13500000	0.138311
chr1_hap1	13500000	13550000	0.249177
chr1_hap1	13550000	13600000	0.103414
chr1_hap1	13600000	13650000	0.145593
chr1_hap1	13650000	13700000	0.231005
chr1_hap1	13700000	13750000	0.0816673
chr1_hap1	13750000	13800000	0.0554122
chr1_hap1	13800000	13850000	0.26031
chr1_hap1	13850000	13900000	0.174007
chr1_hap1	13900000	13950000	0.190967
chr1_hap1	13950000	14000000	0.115602
chr1_hap1	14000000	14050000	0.20183
chr1_hap1	14050000	14100000	0.0914441
chr1_hap1	14100000	14150000	0.130717
chr1_hap1	14150000	14200000	
chr1_hap1	14200000	14250000	0.29939
chr1_hap1	14250000	14300000	
chr1_hap1	14300000	14350000	0.127811
chr1_hap1	14350000	14400000	0.237458
chr1_hap1	14400000	14450000	0.667078
chr1_hap1	14450000	14500000	0.236463
chr1_hap1	14500000	14550000	0.0754322
chr1_hap1	14550000	14600000	0.0861792
chr1_hap1	14600000	14650000	
chr1_hap1	14650000	14700000	0.122952
chr1_hap1	14700000	14750000	0.236492
chr1_hap1	14750000	14800000	0.06157
chr1_hap1	14800000	14850000	0.0600674
chr1_hap1	14850000	14900000	0.0791585
chr1_hap1	14900000	14950000	0.315148
chr1_hap1	14950000	15000000	0.397422
chr1_hap1	15000000	15050000	0.315136
chr1_hap1	15050000	15100000	0.0820652
chr1_hap1	15100000	15150000	0.284156
chr1_hap1	15150000	15200000	
chr1_hap1	15200000	15250000	
chr1_hap1	15250000	15300000	
chr1_hap1	15300000	15350000	0.42873
chr1_hap1	15350000	15400000	0.235189
chr1_hap1	15400000	15450000	0.0928767
chr1_hap1	15450000	15500000	0.06447
chr1_hap1	15500000	15550000	0.109848
chr1_hap1	15550000	15600000	0.170996
chr1_hap1	15600000	15650000	0.0588607
chr1_hap1	15650000	15700000	0.0791124
chr1_hap1	15700000	15750000	0.134172
chr1_hap1	15750000	15800000	0.286599
chr1_hap1	15800000	15850000	0.148994
chr1_hap1	15850000	15900000	0.40263
chr1_hap1	15900000	15950000	0.406472
chr1_hap1	15950000	16000000	0.152661
chr1_hap1	16000000	16050000	0.283445
chr1_hap1	16050000	16100000	0.704325
chr1_hap1	16100000	16150000	0.717581
chr1_hap1	16150000	16200000	
chr1_hap1	16200000	16250000	
chr1_hap1	16250000	16300000	
chr1_hap1	16300000	16350000	
chr1_hap1	16350000	16400000	
chr1_hap1	16400000	16450000	
chr1_hap1	16450000	16500000	
chr1_hap1	16500000	16550000	
chr1_hap1	16550000	16600000	0.13983
chr1_hap1	16600000	16650000	0.171645
chr1_hap1	16650000	16700000	0.144045
chr1_hap1	16700000	16750000	0.112593
chr1_hap1	16750000	16800000	
chr1_hap1	16800000	16850000	0.177573
chr1_hap1	16850000	16900000	0.0634154
chr1_hap1	16900000	16950000	0.585135
chr1_hap1	16950000	17000000	0.416075
chr1_hap1	17000000	17050000	0.146161
chr1_hap1	17050000	17100000	0.324387
chr1_hap1	17100000	17150000	0.0391515
chr1_hap1	17150000	17200000	0.077095
chr1_hap1	17200000	17250000	0.0660729
chr1_hap1	17250000	17300000	0.162708
chr1_hap1	17300000	17350000	
chr1_hap1	17350000	17400000	0.198846
chr1_hap1	17400000	17450000	0.0692052
chr1_hap1	17450000	17500000	0.261293
chr1_hap1	17500000	17550000	0.0630287
chr1_hap1	17550000	17600000	0.0563634
chr1_hap1	17600000	17650000	0.0841336
chr1_hap1	17650000	17700000	0.0592107
chr1_hap1	17700000	17750000	0.0687447
chr1_hap1	17750000	17800000	0.116633
chr1_hap1	17800000	17850000	0.187112
chr1_hap1	17850000	17900000	0.336363
chr1_hap1	17900000	17950000	0.0748299
chr1_hap1	17950000	18000000	0.0999569
chr1_hap1	18000000	18050000	0.190774
chr1_hap1	18050000	18100000	0.116227
chr1_hap1	18100000	18150000	
chr1_hap1	18150000	18200000	0.150459
chr1_hap1	18200000	18250000	0.256887
chr1_hap1	18250000	18300000	0.120513
chr1_hap1	18300000	18350000	0.12757
chr1_hap1	18350000	18400000	0.0786434
chr1_hap1	18400000	18450000	0.318853
chr1_hap1	18450000	18500000	0.131138
chr1_hap1	18500000	18550000	0.206731
chr1_hap1	18550000	18600000	0.079146
chr1_hap1	18600000	18650000	0.0694864
chr1_hap1	18650000	18700000	0.138194
chr1_hap1	18700000	18750000	0.0985972
chr1_hap1	18750000	18800000	0.18686
chr1_hap1	18800000	18850000	0.0732322
chr1_hap1	18850000	18900000	0.20508
chr1_hap1	18900000	18950000	0.333449
chr1_hap1	18950000	19000000	0.861767
chr1_hap1	19000000	19050000	0.0819576
chr1_hap1	19050000	19100000	0.0578359
chr1_hap1	19100000	19150000	0.127419
chr1_hap1	19150000	19200000	0.211823
chr1_hap1	19200000	19250000	0.099003
chr1_hap1	19250000	19300000	0.103897
chr1_hap1	19300000	19350000	0.0974861
chr1_hap1	19350000	19400000	0.316125
chr1_hap1	19400000	19450000	0.172908
chr1_hap1	19450000	19500000	0.0893607
chr1_hap1	19500000	19550000	0.114421
chr1_hap1	19550000	19600000	0.0804969
chr1_hap1	19600000	19650000	0.0803474
chr1_hap1	19650000	19700000	0.068267
chr1_hap1	19700000	19750000	0.058795
chr1_hap1	19750000	19800000	0.087706
chr1_hap1	19800000	19850000	0.134204
chr1_hap1	19850000	19900000	0.12886
chr1_hap1	19900000	19950000	0.104021
chr1_hap1	19950000	20000000	0.21502
chr1_hap1	20000000	20050000	0.242885
chr1_hap1	20050000	20100000	0.748987
chr1_hap1	20100000	20150000	
chr1_hap1	20150000	20200000	
chr1_hap1	20200000	20250000	
chr1_hap1	20250000	20300000	
chr1_hap1	20300000	20350000	
chr1_hap1	20350000	20400000	0.35472
chr1_hap1	20400000	20450000	0.23217
chr1_hap1	20450000	20500000	0.244957
chr1_hap1	20500000	20550000	0.0879494
chr1_hap1	20550000	20600000	0.156163
chr1_hap1	20600000	20650000	0.344908
chr1_hap1	20650000	20700000	
chr1_hap1	20700000	20750000	0.310588
chr1_hap1	20750000	20800000	0.0874485
chr1_hap1	20800000	20850000	0.084855
chr1_hap1	20850000	20900000	0.100609
chr1_hap1	20900000	20950000	0.0771322
chr1_hap1	20950000	21000000	0.697143
chr1_hap1	21000000	21050000	
chr1_hap1	21050000	21100000	0.760563
chr1_hap1	21100000	21150000	
chr1_hap1	21150000	21200000	
chr1_hap1	21200000	21250000	
chr1_hap1	21250000	21300000	
chr1_hap1	21300000	21350000	
chr1_hap1	21350000	21400000	0.801259
chr1_hap1	21400000	21450000	0.424167
chr1_hap1	21450000	21500000	0.334634
chr1_hap1	21500000	21550000	0.1476
chr1_hap1	21550000	21600000	0.139392
chr1_hap1	21600000	21650000	0.556692
chr1_hap1	21650000	21700000	0.0674318
chr1_hap1	21700000	21750000	0.0730292
chr1_hap1	21750000	21800000	0.0740459
chr1_hap1	21800000	21850000	0.0772551
chr1_hap1	21850000	21900000	0.134838
chr1_hap1	21900000	21950000	0.106285
chr1_hap1	21950000	22000000	0.130133
chr1_hap1	22000000	22050000	0.076688
chr1_hap1	22050000	22100000	0.156819
chr1_hap1	22100000	22150000	0.166373
chr1_hap1	22150000	22200000	0.0754589
chr1_hap1	22200000	22250000	0.325696
chr1_hap1	22250000	22300000	0.333459
chr1_hap1	22300000	22350000	0.762929
chr1_hap1	22350000	22400000	0.135418
chr1_hap1	22400000	22450000	0.0921678
chr1_hap1	22450000	22500000	0.0831845
chr1_hap1	22500000	22550000	0.453348
chr1_hap1	22550000	22600000	
chr1_hap1	22600000	22650000	
chr1_hap1	22650000	22700000	0.356462
chr1_hap1	22700000	22750000	0.192316
chr1_hap1	22750000	22800000	0.188975
chr1_hap1	22800000	22850000	0.0922129
chr1_hap1	22850000	22900000	0.15943
chr1_hap1	22900000	22950000	0.349149
chr1_hap1	22950000	23000000	0.179289
chr1_hap1	23000000	23050000	0.159052
chr1_hap1	23050000	23100000	0.0919506
chr1_hap1	23100000	23150000	0.16288
chr1_hap1	23150000	23200000	
chr1_hap1	23200000	23250000	
chr1_hap1	23250000	23300000	
chr1_hap1	23300000	23350000	
chr1_hap1	23350000	23400000	
chr1_hap1	23400000	23450000	
chr1_hap1	23450000	23500000	
chr1_hap1	23500000	23550000	
chr1_hap1	23550000	23600000	
chr1_hap1	23600000	23650000	
chr1_hap1	23650000	23700000	
chr1_hap1	23700000	23750000	
chr1_hap1	23750000	23800000	
chr1_hap1	23800000	23850000	0.130211
chr1_hap1	23850000	23900000	0.108637
chr1_hap1	23900000	23950000	0.0919813
chr1_hap1	23950000	24000000	0.174121
chr1_hap1	24000000	24050000	0.245068
chr1_hap1	24050000	24100000	0.874291
chr1_hap1	24100000	24150000	0.119556
chr1_hap1	24150000	24200000	0.379391
chr1_hap1	24200000	24250000	0.113977
chr1_hap1	24250000	24300000	0.0479965
chr1_hap1	24300000	24350000	0.0837573
chr1_hap1	24350000	24400000	0.83447
chr1_hap1	24400000	24450000	0.10478
chr1_hap1	24450000	24500000	0.0792124
chr1_hap1	24500000	24550000	0.0701932
chr1_hap1	24550000	24600000	0.0836203
chr1_hap1	24600000	24650000	0.170156
chr1_hap1	24650000	24700000	0.0815718
chr1_hap1	24700000	24750000	0.126992
chr1_hap1	24750000	24800000	0.406915
chr1_hap1	24800000	24850000	0.0612125
chr1_hap1	24850000	24900000	0.0786664
chr1_hap1	24900000	24950000	
chr1_hap1	24950000	25000000	0.0968154
chr1_hap1	25000000	25050000	0.129134
chr1_hap1	25050000	25100000	0.215123
chr1_hap1	25100000	25150000	0.0643669
chr1_hap1	25150000	25200000	0.18957
chr1_hap1	25200000	25250000	0.0960338
chr1_hap1	25250000	25300000	
chr1_hap1	25300000	25350000	0.335328
chr1_hap1	25350000	25400000	0.246604
chr1_hap1	25400000	25450000	0.30229
chr1_hap1	25450000	25500000	
chr1_hap1	25500000	25550000	0.886802
chr1_hap1	25550000	25600000	0.435123
chr1_hap1	25600000	25650000	
chr1_hap1	25650000	25700000	
chr1_hap1	25700000	25750000	0.240833
chr1_hap1	25750000	25800000	0.33862
chr1_hap1	25800000	25850000	0.236775
chr1_hap1	25850000	25900000	0.339558
chr1_hap1	25900000	25950000	
chr1_hap1	25950000	26000000	0.102836
chr1_hap1	26000000	26050000	0.0901335
chr1_hap1	26050000	26100000	0.110037
chr1_hap1	26100000	26150000	0.217829
chr1_hap1	26150000	26200000	0.12425
chr1_hap1	26200000	26250000	0.141781
chr1_hap1	26250000	26300000	
chr1_hap1	26300000	26350000	
chr1_hap1	26350000	26400000	
chr1_hap1	26400000	26450000	
chr1_hap1	26450000	26500000	
chr1_hap1	26500000	26550000	
chr1_hap1	26550000	26600000	0.136602
chr1_hap1	26600000	26650000	0.201205
chr1_hap1	26650000	26700000	0.0781907
chr1_hap1	26700000	26750000	0.0668048
chr1_hap1	26750000	26800000	0.358884
chr1_hap1	26800000	26850000	0.193497
chr1_hap1	26850000	26900000	
chr1_hap1	26900000	26950000	1.04921
chr1_hap1	26950000	27000000	
chr1_hap1	27000000	27050000	0.603027
chr1_hap1	27050000	27100000	0.483819
chr1_hap1	27100000	27150000	1.05779
chr1_hap1	27150000	27200000	
chr1_hap1	27200000	27250000	0.157458
chr1_hap1	27250000	27300000	0.242921
chr1_hap1	27300000	27350000	0.533515
chr1_hap1	27350000	27400000	0.184048
chr1_hap1	27400000	27450000	0.121227
chr1_hap1	27450000	27500000	0.12035
chr1_hap1	27500000	27550000	0.146692
chr1_hap1	27550000	27600000	0.128012
chr1_hap1	27600000	27650000	0.15992
chr1_hap1	27650000	27700000	0.12667
chr1_hap1	27700000	27750000	0.118763
chr1_hap1	27750000	27800000	0.36891
chr1_hap1	27800000	27850000	0.127486
chr1_hap1	27850000	27900000	
chr1_hap1	27900000	27950000	
chr1_hap1	27950000	28000000	
chr1_hap1	28000000	28050000	0.520314
chr1_hap1	28050000	28100000	0.0628591
chr1_hap1	28100000	28150000	0.0926242
chr1_hap1	28150000	28200000	0.22116
chr1_hap1	28200000	28250000	0.471465
chr1_hap1	28250000	28300000	0.367461
chr1_hap1	28300000	28350000	0.198981
chr1_hap1	28350000	28400000	0.0989838
chr1_hap1	28400000	28450000	0.101515
chr1_hap1	28450000	28500000	0.734442
chr1_hap1	28500000	28550000	0.169281
chr1_hap1	28550000	28600000	0.187642
chr1_hap1	28600000	28650000	0.233074
chr1_hap1	28650000	28700000	0.0847532
chr1_hap1	28700000	28750000	0.0941398
chr1_hap1	28750000	28800000	0.171498
chr1_hap1	28800000	28850000	0.173089
chr1_hap1	28850000	28900000	0.181801
chr1_hap1	28900000	28950000	0.269113
chr1_hap1	28950000	29000000	0.412474
chr1_hap1	29000000	29050000	0.0892964
chr1_hap1	29050000	29100000	0.0513533
chr1_hap1	29100000	29150000	0.124812
chr1_hap1	29150000	29200000	0.166406
chr1_hap1	29200000	29250000	0.128341
chr1_hap1	29250000	29300000	0.187534
chr1_hap1	29300000	29350000	0.0955172
chr1_hap1	29350000	29400000	0.111861
chr1_hap1	29400000	29450000	0.117941
chr1_hap1	29450000	29500000	0.154212
chr1_hap1	29500000	29550000	0.220776
chr1_hap1	29550000	29600000	0.127415
chr1_hap1	29600000	29650000	0.137489
chr1_hap1	29650000	29700000	0.328637
chr1_hap1	29700000	29750000	0.0896213
chr1_hap1	29750000	29800000	0.122937
chr1_hap1	29800000	29850000	0.111181
chr1_hap1	29850000	29900000	0.0920439
chr1_hap1	29900000	29950000	0.0898703
chr1_hap1	29950000	30000000	0.157494
chr1_hap1	30000000	30050000	0.122031
chr1_hap1	30050000	30100000	0.0826669
chr1_hap1	30100000	30150000	0.117833
chr1_hap1	30150000	30200000	0.0983464
chr1_hap1	30200000	30250000	0.0978367
chr1_hap1	30250000	30300000	0.111875
chr1_hap1	30300000	30350000	0.179543
chr1_hap1	30350000	30400000	0.0886819
chr1_hap1	30400000	30450000	0.0781326
chr1_hap1	30450000	30500000	0.0451985
chr1_hap1	30500000	30550000	0.107497
chr1_hap1	30550000	30600000	0.0774539
chr1_hap1	30600000	30650000	0.1001
chr1_hap1	30650000	30700000	0.0868116
chr1_hap1	30700000	30750000	0.218417
chr1_hap1	30750000	30800000	0.249802
chr1_hap1	30800000	30850000	0.0836386
chr1_hap1	30850000	30900000	0.108515
chr1_hap1	30900000	30950000	0.142878
chr1_hap1	30950000	31000000	0.171453
chr1_hap1	31000000	31050000	0.127618
chr1_hap1	31050000	31100000	0.184725
chr1_hap1	31100000	31150000	
chr1_hap1	31150000	31200000	
chr1_hap1	31200000	31250000	
chr1_hap1	31250000	31300000	
chr1_hap1	31300000	31350000	
chr1_hap1	31350000	31400000	0.130977
chr1_hap1	31400000	31450000	0.065963
chr1_hap1	31450000	31500000	0.0918992
chr1_hap1	31500000	31550000	0.0816263
chr1_hap1	31550000	31600000	0.0732259
chr1_hap1	31600000	31650000	0.110762
chr1_hap1	31650000	31700000	0.116034
chr1_hap1	31700000	31750000	0.0768732
chr1_hap1	31750000	31800000	0.391657
chr1_hap1	31800000	31850000	0.718405
chr1_hap1	31850000	31900000	0.316617
chr1_hap1	31900000	31950000	0.157729
chr1_hap1	31950000	32000000	0.169693
chr1_hap1	32000000	32050000	0.101949
chr1_hap1	32050000	32100000	0.25038
chr1_hap1	32100000	32150000	
chr1_hap1	32150000	32200000	0.154343
chr1_hap1	32200000	32250000	0.263503
chr1_hap1	32250000	32300000	0.262583
chr1_hap1	32300000	32350000	0.737127
chr1_hap1	32350000	32400000	
chr1_hap1	32400000	32450000	
chr1_hap1	32450000	32500000	0.328848
chr1_hap1	32500000	32550000	
chr1_hap1	32550000	32600000	
chr1_hap1	32600000	32650000	
chr1_hap1	32650000	32700000	
chr1_hap1	32700000	32750000	
chr1_hap1	32750000	32800000	
chr1_hap1	32800000	32850000	
chr1_hap1	32850000	32900000	
chr1_hap1	32900000	32950000	0.151591
chr1_hap1	32950000	33000000	0.174589
chr1_hap1	33000000	33050000	0.145997
chr1_hap1	33050000	33100000	0.165651
chr1_hap1	33100000	33150000	0.123123
chr1_hap1	33150000	33200000	0.0677465
chr1_hap1	33200000	33250000	0.162836
chr1_hap1	33250000	33300000	0.115426
chr1_hap1	33300000	33350000	0.189777
chr1_hap1	33350000	33400000	0.104375
chr1_hap1	33400000	33450000	0.106817
chr1_hap1	33450000	33500000	0.22344
chr1_hap1	33500000	33550000	0.0981707
chr1_hap1	33550000	33600000	0.19279
chr1_hap1	33600000	33650000	0.108084
chr1_hap1	33650000	33700000	0.130723
chr1_hap1	33700000	33750000	0.191532
chr1_hap1	33750000	33800000	0.132077
chr1_hap1	33800000	33850000	
chr1_hap1	33850000	33900000	
chr1_hap1	33900000	33950000	
chr1_hap1	33950000	34000000	0.325224
chr1_hap1	34000000	34050000	
chr1_hap1	34050000	34100000	
chr1_hap1	34100000	34150000	
chr1_hap1	34150000	34200000	
chr1_hap1	34200000	34250000	0.13126
chr1_hap1	34250000	34300000	0.20623
chr1_hap1	34300000	34350000	
