chrom	start	end	weight
chr1_hap2	18800000	19000000	0.00507081
chr1_hap2	19000000	19200000	0.00513753
chr1_hap2	19200000	19400000	0.00631201
chr1_hap2	19400000	19600000	0.00510219
chr1_hap2	19600000	19800000	0.00474059
chr1_hap2	19800000	20000000	0.00466633
chr1_hap2	20000000	20200000	0.00531217
chr1_hap2	20200000	20400000	0.00569242
chr1_hap2	20400000	20600000	0.00534985
chr1_hap2	20600000	20800000	0.00476023
chr1_hap2	20800000	21000000	0.00507673
chr1_hap2	21000000	21200000	0.00597257
chr1_hap2	21200000	21400000	0.00498553
chr1_hap2	21400000	21600000	0.00531371
chr1_hap2	21600000	21800000	0.00508903
chr1_hap2	21800000	22000000	0.00494205
chr1_hap2	22000000	22200000	0.00494303
chr1_hap2	22200000	22400000	0.0051431
chr1_hap2	22400000	22600000	0.00524016
chr1_hap2	22600000	22800000	0.00526379
chr1_hap2	22800000	23000000	0.00541776
chr1_hap2	23000000	23200000	0.00515524
chr1_hap2	23200000	23400000	0.00547119
chr1_hap2	23400000	23600000	0.0051573
chr1_hap2	23600000	23800000	0.00464303
chr1_hap2	23800000	24000000	0.00489776
chr1_hap2	24000000	24200000	0.00492161
chr1_hap2	24200000	24400000	0.00514445
chr1_hap2	24400000	24600000	0.00543351
chr1_hap2	24600000	24800000	0.00489322
chr1_hap2	24800000	25000000	0.00492909
chr1_hap2	25000000	25200000	0.0054279
chr1_hap2	25200000	25400000	0.00515845
chr1_hap2	25400000	25600000	0.00790523
chr1_hap2	25600000	25800000	0.00529735
chr1_hap2	25800000	26000000	0.00511612
chr1_hap2	26000000	26200000	0.00472026
chr1_hap2	26200000	26400000	0.00490691
chr1_hap2	26400000	26600000	0.0046959
chr1_hap2	26600000	26800000	0.00503036
chr1_hap2	26800000	27000000	0.00516111
chr1_hap2	27000000	27200000	0.00451091
chr1_hap2	27200000	27400000	0.00484657
chr1_hap2	27400000	27600000	0.00495383
chr1_hap2	27600000	27800000	0.00475951
chr1_hap2	27800000	28000000	0.0048154
chr1_hap2	28000000	28200000	0.0052968
chr1_hap2	28200000	28400000	0.00496275
chr1_hap2	28400000	28600000	0.00480623
chr1_hap2	28600000	28800000	0.00450631
chr1_hap2	28800000	29000000	0.00453471
chr1_hap2	29000000	29200000	0.00508152
chr1_hap2	29200000	29400000	0.00469553
chr1_hap2	29400000	29600000	0.00494799
chr1_hap2	29600000	29800000	0.0057088
chr1_hap2	29800000	30000000	0.00594615
chr1_hap2	30000000	30200000	0.00562438
chr1_hap2	30200000	30400000	0.00546439
chr1_hap2	30400000	30600000	0.00602492
chr1_hap2	30600000	30800000	0.00577923
chr1_hap2	30800000	31000000	0.00486642
chr1_hap2	31000000	31200000	0.00521084
chr1_hap2	31200000	31400000	0.00437044
chr1_hap2	31400000	31600000	0.00527233
chr1_hap2	31600000	31800000	0.00519314
chr1_hap2	31800000	32000000	0.00493746
chr1_hap2	32000000	32200000	0.00492331
chr1_hap2	32200000	32400000	0.00475734
chr1_hap2	32400000	32600000	0.00474839
chr1_hap2	32600000	32800000	0.00483368
chr1_hap2	32800000	33000000	0.00464668
chr1_hap2	33000000	33200000	0.00490688
chr1_hap2	33200000	33400000	0.00509932
chr1_hap2	33400000	33600000	0.00544647
chr1_hap2	33600000	33800000	0.0049195
chr1_hap2	33800000	34000000	0.00542596
chr1_hap2	34000000	34200000	0.00565138
chr1_hap2	34200000	34400000	0.005243
chr1_hap2	34400000	34600000	0.00547199
chr1_hap2	34600000	34800000	0.00572743
chr1_hap2	34800000	35000000	0.00519211
chr1_hap2	35000000	35200000	0.00522125
chr1_hap2	35200000	35400000	0.00495996
chr1_hap2	35400000	35600000	0.00528729
chr1_hap2	35600000	35800000	0.00526984
chr1_hap2	35800000	36000000	0.00496508
chr1_hap2	36000000	36200000	0.00519634
chr1_hap2	36200000	36400000	0.00473318
chr1_hap2	36400000	36600000	0.00463052
chr1_hap2	36600000	36800000	0.00478636
chr1_hap2	36800000	37000000	0.00546002
chr1_hap2	37000000	37200000	0.0055238
chr1_hap2	37200000	37400000	0.00552211
chr1_hap2	37400000	37600000	0.00537023
chr1_hap2	37600000	37800000	0.00500627
chr1_hap2	37800000	38000000	0.00523961
chr1_hap2	38000000	38200000	0.00462484
chr1_hap2	38200000	38400000	0.00483204
chr1_hap2	38400000	38600000	0.00516627
chr1_hap2	38600000	38800000	0.00516823
chr1_hap2	38800000	39000000	0.00541215
chr1_hap2	39000000	39200000	0.0045234
chr1_hap2	39200000	39400000	0.00476411
chr1_hap2	39400000	39600000	0.00579521
chr1_hap2	39600000	39800000	0.00583595
chr1_hap2	39800000	40000000	0.00573174
chr1_hap2	40000000	40200000	0.00496909
chr1_hap2	40200000	40400000	0.00530491
chr1_hap2	40400000	40600000	0.00552236
chr1_hap2	40600000	40800000	0.0051569
chr1_hap2	40800000	41000000	0.00491415
chr1_hap2	41000000	41200000	0.00489068
chr1_hap2	41200000	41400000	0.00544325
chr1_hap2	41400000	41600000	0.00524091
chr1_hap2	41600000	41800000	0.00542009
chr1_hap2	41800000	42000000	0.00570746
chr1_hap2	42000000	42200000	0.00588346
chr1_hap2	42200000	42400000	0.00568041
chr1_hap2	42400000	42600000	0.0055127
chr1_hap2	42600000	42800000	0.00540721
chr1_hap2	42800000	43000000	0.00496399
chr1_hap2	43000000	43200000	0.00478697
chr1_hap2	43200000	43400000	0.0050434
chr1_hap2	43400000	43600000	0.00497552
chr1_hap2	43600000	43800000	0.00519729
chr1_hap2	43800000	44000000	0.0051364
chr1_hap2	44000000	44200000	0.00488131
chr1_hap2	44200000	44400000	0.00484889
chr1_hap2	44400000	44600000	0.00514169
chr1_hap2	44600000	44800000	0.0047386
chr1_hap2	44800000	45000000	0.00430193
chr1_hap2	45000000	45200000	0.0049837
chr1_hap2	45200000	45400000	0.00570698
chr1_hap2	45400000	45600000	0.00508661
chr1_hap2	45600000	45800000	0.00456894
chr1_hap2	45800000	46000000	0.00496639
chr1_hap2	46000000	46200000	0.00552139
chr1_hap2	46200000	46400000	0.0052251
chr1_hap2	46400000	46600000	0.00461672
chr1_hap2	46600000	46800000	0.00486939
chr1_hap2	46800000	47000000	0.0054228
chr1_hap2	47000000	47200000	0.00656802
chr1_hap2	47200000	47400000	0.00613923
chr1_hap2	47400000	47600000	0.00497676
chr1_hap2	47600000	47800000	0.00526271
chr1_hap2	47800000	48000000	0.00542046
chr1_hap2	48000000	48200000	0.00522668
chr1_hap2	48200000	48400000	0.00560014
chr1_hap2	48400000	48600000	0.00569891
chr1_hap2	48600000	48800000	0.00557225
chr1_hap2	48800000	49000000	0.00601716
chr1_hap2	49000000	49200000	0.00627487
chr1_hap2	49200000	49400000	0.00768309
chr1_hap2	49400000	49600000	0.00823739
chr1_hap2	49600000	49800000	0.00803811
chr1_hap2	49800000	50000000	0.007787
chr1_hap2	50000000	50200000	0.00778934
chr1_hap2	50200000	50400000	0.00612129
chr1_hap2	50400000	50600000	0.00507919
chr1_hap2	50600000	50800000	0.00550735
chr1_hap2	50800000	51000000	0.00543707
chr1_hap2	51000000	51200000	0.00547909
chr1_hap2	51200000	51400000	0.00508459
chr1_hap2	51400000	51600000	0.00479498
chr1_hap2	51600000	51800000	0.00534812
chr1_hap2	51800000	52000000	0.00543178
chr1_hap2	52000000	52200000	0.005051
chr1_hap2	52200000	52400000	0.00490293
chr1_hap2	52400000	52600000	0.00510055
chr1_hap2	52600000	52800000	0.0051412
chr1_hap2	52800000	53000000	0.00488881
chr1_hap2	53000000	53200000	0.00504201
chr1_hap2	53200000	53400000	0.005338
chr1_hap2	53400000	53600000	0.00500736
chr1_hap2	53600000	53800000	0.00516923
chr1_hap2	53800000	54000000	0.00529663
chr1_hap2	54000000	54200000	0.00500054
chr1_hap2	54200000	54400000	0.00498403
chr1_hap2	54400000	54600000	0.00513935
chr1_hap2	54600000	54800000	0.00466836
chr1_hap2	54800000	55000000	0.00491564
chr1_hap2	55000000	55200000	0.00503655
chr1_hap2	55200000	55400000	0.00539631
chr1_hap2	55400000	55600000	0.00508092
chr1_hap2	55600000	55800000	0.00567416
chr1_hap2	55800000	56000000	0.00629248
chr1_hap2	56000000	56200000	0.00586551
chr1_hap2	56200000	56400000	0.00561647
chr1_hap2	56400000	56600000	0.00535274
chr1_hap2	56600000	56800000	0.00473863
chr1_hap2	56800000	57000000	0.00506752
chr1_hap2	57000000	57200000	0.00510665
chr1_hap2	57200000	57400000	0.00516057
chr1_hap2	57400000	57600000	0.0052962
chr1_hap2	57600000	57800000	0.00501497
chr1_hap2	57800000	58000000	0.0052683
chr1_hap2	58000000	58200000	0.00523635
chr1_hap2	58200000	58400000	0.0053602
chr1_hap2	58400000	58600000	0.00569338
chr1_hap2	58600000	58800000	0.00537394
chr1_hap2	58800000	59000000	0.00506655
chr1_hap2	59000000	59200000	0.00529572
chr1_hap2	59200000	59400000	0.00501096
chr1_hap2	59400000	59600000	0.00556689
chr1_hap2	59600000	59800000	0.00575513
chr1_hap2	59800000	60000000	0.00519471
chr1_hap2	60000000	60200000	0.00535925
chr1_hap2	60200000	60400000	0.0058444
chr1_hap2	60400000	60600000	0.00616589
chr1_hap2	60600000	60800000	0.00621643
chr1_hap2	60800000	61000000	0.00577023
chr1_hap2	61000000	61200000	0.00493252
chr1_hap2	61200000	61400000	0.00500856
chr1_hap2	61400000	61600000	0.00540099
chr1_hap2	61600000	61800000	0.00522494
chr1_hap2	61800000	62000000	0.00469163
chr1_hap2	62000000	62200000	0.00519883
chr1_hap2	62200000	62400000	0.00476936
chr1_hap2	62400000	62600000	0.00474445
chr1_hap2	62600000	62800000	0.00529228
chr1_hap2	62800000	63000000	0.00506792
chr1_hap2	63000000	63200000	0.0050481
chr1_hap2	63200000	63400000	0.00534436
chr1_hap2	63400000	63600000	0.00461878
chr1_hap2	63600000	63800000	0.00492288
chr1_hap2	63800000	64000000	0.00464856
chr1_hap2	64000000	64200000	0.0051293
chr1_hap2	64200000	64400000	0.00489444
chr1_hap2	64400000	64600000	0.0050584
chr1_hap2	64600000	64800000	0.00515411
chr1_hap2	64800000	65000000	0.00537983
chr1_hap2	65000000	65200000	0.00483895
chr1_hap2	65200000	65400000	0.00451191
chr1_hap2	65400000	65600000	0.00499245
chr1_hap2	65600000	65800000	0.00590527
chr1_hap2	65800000	66000000	0.00565646
chr1_hap2	66000000	66200000	0.00615464
chr1_hap2	66200000	66400000	0.00640553
chr1_hap2	66400000	66600000	0.00579784
chr1_hap2	66600000	66800000	0.00586083
chr1_hap2	66800000	67000000	0.0060561
chr1_hap2	67000000	67200000	0.00565012
chr1_hap2	67200000	67400000	0.00568373
chr1_hap2	67400000	67600000	0.00521808
chr1_hap2	67600000	67800000	0.00492364
chr1_hap2	67800000	68000000	0.00512311
chr1_hap2	68000000	68200000	0.00522686
chr1_hap2	68200000	68400000	0.00576618
chr1_hap2	68400000	68600000	0.00565692
chr1_hap2	68600000	68800000	0.00578841
chr1_hap2	68800000	69000000	0.00607956
chr1_hap2	69000000	69200000	0.00611427
chr1_hap2	69200000	69400000	0.00601163
chr1_hap2	69400000	69600000	0.00584093
chr1_hap2	69600000	69800000	0.00618613
chr1_hap2	69800000	70000000	0.00594712
chr1_hap2	70000000	70200000	0.00607361
chr1_hap2	70200000	70400000	0.00538385
chr1_hap2	70400000	70600000	0.00498494
chr1_hap2	70600000	70800000	0.0053194
chr1_hap2	70800000	71000000	0.00558732
chr1_hap2	71000000	71200000	0.00608992
chr1_hap2	71200000	71400000	0.00551682
chr1_hap2	71400000	71600000	0.00612613
chr1_hap2	71600000	71800000	0.0058918
chr1_hap2	71800000	72000000	0.00590802
chr1_hap2	72000000	72200000	0.00603116
chr1_hap2	72200000	72400000	0.00580666
chr1_hap2	72400000	72600000	0.00562508
chr1_hap2	72600000	72800000	0.0057562
chr1_hap2	72800000	73000000	0.0056634
chr1_hap2	73000000	73200000	0.00601831
chr1_hap2	73200000	73400000	0.00579909
chr1_hap2	73400000	73600000	0.00632275
chr1_hap2	73600000	73800000	0.00620277
chr1_hap2	73800000	74000000	0.00624156
chr1_hap2	74000000	74200000	0.00598904
chr1_hap2	74200000	74400000	0.00627222
chr1_hap2	74400000	74600000	0.00643611
chr1_hap2	74600000	74800000	0.00580196
chr1_hap2	74800000	75000000	0.00580879
chr1_hap2	75000000	75200000	0.00587278
chr1_hap2	75200000	75400000	0.00538913
chr1_hap2	75400000	75600000	0.00588029
chr1_hap2	75600000	75800000	0.00596417
chr1_hap2	75800000	76000000	0.00508041
chr1_hap2	76000000	76200000	0.00525495
chr1_hap2	76200000	76400000	0.00498787
chr1_hap2	76400000	76600000	0.00546071
chr1_hap2	76600000	76800000	0.00534993
chr1_hap2	76800000	77000000	0.00541739
chr1_hap2	77000000	77200000	0.00560018
chr1_hap2	77200000	77400000	0.00548964
chr1_hap2	77400000	77600000	0.00544977
chr1_hap2	77600000	77800000	0.00514381
chr1_hap2	77800000	78000000	0.00491776
chr1_hap2	78000000	78200000	0.00513693
chr1_hap2	78200000	78400000	0.00518088
chr1_hap2	78400000	78600000	0.0060932
chr1_hap2	78600000	78800000	0.00622495
chr1_hap2	78800000	79000000	0.00584184
chr1_hap2	79000000	79200000	0.00612215
chr1_hap2	79200000	79400000	0.00619966
chr1_hap2	79400000	79600000	0.0059868
chr1_hap2	79600000	79800000	0.00641937
chr1_hap2	79800000	80000000	0.00629597
chr1_hap2	80000000	80200000	0.00603546
chr1_hap2	80200000	80400000	0.00585874
chr1_hap2	80400000	80600000	0.00615438
chr1_hap2	80600000	80800000	0.00605049
chr1_hap2	80800000	81000000	0.00580247
chr1_hap2	81000000	81200000	0.00554342
chr1_hap2	81200000	81400000	0.00499421
chr1_hap2	81400000	81600000	0.00479815
chr1_hap2	81600000	81800000	0.00502432
chr1_hap2	81800000	82000000	0.00511627
chr1_hap2	82000000	82200000	0.0053178
chr1_hap2	82200000	82400000	0.00581127
chr1_hap2	82400000	82600000	0.00590045
chr1_hap2	82600000	82800000	0.00597115
chr1_hap2	82800000	83000000	0.00603371
chr1_hap2	83000000	83200000	0.00624598
chr1_hap2	83200000	83400000	0.00731852
chr1_hap2	83400000	83600000	
chr1_hap2	83600000	83800000	0.0057239
chr1_hap2	83800000	84000000	0.00591059
chr1_hap2	84000000	84200000	0.00577628
chr1_hap2	84200000	84400000	0.00585602
chr1_hap2	84400000	84600000	0.00543278
chr1_hap2	84600000	84800000	0.00533508
chr1_hap2	84800000	85000000	0.0051674
chr1_hap2	85000000	85200000	0.00503539
chr1_hap2	85200000	85400000	0.00524616
chr1_hap2	85400000	85600000	0.00506879
chr1_hap2	85600000	85800000	0.00544416
chr1_hap2	85800000	86000000	0.0060186
chr1_hap2	86000000	86200000	0.00599617
chr1_hap2	86200000	86400000	0.00625693
chr1_hap2	86400000	86600000	0.00576625
chr1_hap2	86600000	86800000	0.00574099
chr1_hap2	86800000	87000000	0.00539398
chr1_hap2	87000000	87200000	0.00538025
chr1_hap2	87200000	87400000	0.00511978
chr1_hap2	87400000	87600000	0.00560119
chr1_hap2	87600000	87800000	0.00579472
chr1_hap2	87800000	88000000	0.00599986
chr1_hap2	88000000	88200000	0.00586679
chr1_hap2	88200000	88400000	0.00591957
chr1_hap2	88400000	88600000	0.00606989
chr1_hap2	88600000	88800000	0.00555089
chr1_hap2	88800000	89000000	0.00543448
chr1_hap2	89000000	89200000	0.00512967
chr1_hap2	89200000	89400000	0.00586525
chr1_hap2	89400000	89600000	0.00584856
chr1_hap2	89600000	89800000	0.00553655
chr1_hap2	89800000	90000000	0.0052811
chr1_hap2	90000000	90200000	0.00505336
chr1_hap2	90200000	90400000	0.00550118
chr1_hap2	90400000	90600000	0.00583491
chr1_hap2	90600000	90800000	0.00560874
chr1_hap2	90800000	91000000	0.00513448
chr1_hap2	91000000	91200000	0.00544624
chr1_hap2	91200000	91400000	0.00535421
chr1_hap2	91400000	91600000	0.00565711
chr1_hap2	91600000	91800000	0.00527071
chr1_hap2	91800000	92000000	0.00539885
chr1_hap2	92000000	92200000	0.00491831
chr1_hap2	92200000	92400000	0.00549652
chr1_hap2	92400000	92600000	0.00550525
chr1_hap2	92600000	92800000	0.00554934
chr1_hap2	92800000	93000000	0.00511685
chr1_hap2	93000000	93200000	0.00525382
chr1_hap2	93200000	93400000	0.00543229
chr1_hap2	93400000	93600000	0.0052963
chr1_hap2	93600000	93800000	0.00540348
chr1_hap2	93800000	94000000	0.0053807
chr1_hap2	94000000	94200000	0.00497756
chr1_hap2	94200000	94400000	0.00570539
chr1_hap2	94400000	94600000	0.00535264
chr1_hap2	94600000	94800000	0.00548831
chr1_hap2	94800000	95000000	0.00504366
chr1_hap2	95000000	95200000	0.0046691
chr1_hap2	95200000	95400000	0.00495321
chr1_hap2	95400000	95600000	0.00547989
chr1_hap2	95600000	95800000	0.00590025
chr1_hap2	95800000	96000000	0.00585448
chr1_hap2	96000000	96200000	0.0059139
chr1_hap2	96200000	96400000	0.00609872
chr1_hap2	96400000	96600000	0.00576976
chr1_hap2	96600000	96800000	0.00563902
chr1_hap2	96800000	97000000	0.00554509
chr1_hap2	97000000	97200000	0.0053106
chr1_hap2	97200000	97400000	0.00580286
chr1_hap2	97400000	97600000	0.00680215
chr1_hap2	97600000	97800000	0.00639115
chr1_hap2	97800000	98000000	0.00624853
chr1_hap2	98000000	98200000	0.00631318
chr1_hap2	98200000	98400000	0.00602759
chr1_hap2	98400000	98600000	0.00613523
chr1_hap2	98600000	98800000	0.00588846
chr1_hap2	98800000	99000000	0.0058053
chr1_hap2	99000000	99200000	0.00618806
chr1_hap2	99200000	99400000	0.0061823
chr1_hap2	99400000	99600000	0.00627569
chr1_hap2	99600000	99800000	0.00600395
chr1_hap2	99800000	100000000	0.00507823
chr1_hap2	100000000	100200000	0.00523594
chr1_hap2	100200000	100400000	0.00512871
chr1_hap2	100400000	100600000	0.00491865
chr1_hap2	100600000	100800000	0.00547837
chr1_hap2	100800000	101000000	0.00608131
chr1_hap2	101000000	101200000	0.00561782
chr1_hap2	101200000	101400000	0.00582248
chr1_hap2	101400000	101600000	0.00550051
chr1_hap2	101600000	101800000	0.00583997
chr1_hap2	101800000	102000000	0.0058969
chr1_hap2	102000000	102200000	0.00624896
chr1_hap2	102200000	102400000	0.00633289
chr1_hap2	102400000	102600000	0.00639484
chr1_hap2	102600000	102800000	0.00638366
chr1_hap2	102800000	103000000	0.00642148
chr1_hap2	103000000	103200000	0.0064638
chr1_hap2	103200000	103400000	0.00640304
chr1_hap2	103400000	103600000	0.00672339
chr1_hap2	103600000	103800000	0.0078438
chr1_hap2	103800000	104000000	
chr1_hap2	104000000	104200000	
chr1_hap2	104200000	104400000	0.00738014
chr1_hap2	104400000	104600000	0.00725632
chr1_hap2	104600000	104800000	0.00743567
chr1_hap2	104800000	105000000	0.00737692
chr1_hap2	105000000	105200000	0.00715436
chr1_hap2	105200000	105400000	0.00689474
chr1_hap2	105400000	105600000	0.00670672
chr1_hap2	105600000	105800000	0.00670788
chr1_hap2	105800000	106000000	0.00690135
chr1_hap2	106000000	106200000	0.00703662
chr1_hap2	106200000	106400000	0.00671228
chr1_hap2	106400000	106600000	0.00666798
chr1_hap2	106600000	106800000	0.00643803
chr1_hap2	106800000	107000000	0.00620146
chr1_hap2	107000000	107200000	0.00599306
chr1_hap2	107200000	107400000	0.00597696
chr1_hap2	107400000	107600000	0.00560681
chr1_hap2	107600000	107800000	0.00588004
chr1_hap2	107800000	108000000	0.00581253
chr1_hap2	108000000	108200000	0.00570063
chr1_hap2	108200000	108400000	0.00569034
chr1_hap2	108400000	108600000	0.00641293
chr1_hap2	108600000	108800000	
chr1_hap2	108800000	109000000	0.00649883
chr1_hap2	109000000	109200000	0.00531841
chr1_hap2	109200000	109400000	0.00524827
chr1_hap2	109400000	109600000	0.00460198
chr1_hap2	109600000	109800000	0.00520211
chr1_hap2	109800000	110000000	0.00483742
chr1_hap2	110000000	110200000	0.00597463
chr1_hap2	110200000	110400000	0.00522377
chr1_hap2	110400000	110600000	0.00528814
chr1_hap2	110600000	110800000	0.00541301
chr1_hap2	110800000	111000000	0.00570041
chr1_hap2	111000000	111200000	0.00657153
chr1_hap2	111200000	111400000	0.00757668
chr1_hap2	111400000	111600000	0.00617091
chr1_hap2	111600000	111800000	0.00591692
chr1_hap2	111800000	112000000	0.00561966
chr1_hap2	112000000	112200000	0.00522237
chr1_hap2	112200000	112400000	0.00581654
chr1_hap2	112400000	112600000	0.00597192
chr1_hap2	112600000	112800000	0.00540712
chr1_hap2	112800000	113000000	0.00536184
chr1_hap2	113000000	113200000	0.0046181
chr1_hap2	113200000	113400000	0.00475593
chr1_hap2	113400000	113600000	0.0048555
chr1_hap2	113600000	113800000	0.00565072
chr1_hap2	113800000	114000000	0.00611817
chr1_hap2	114000000	114200000	0.00520822
chr1_hap2	114200000	114400000	0.00479725
chr1_hap2	114400000	114600000	0.00522351
chr1_hap2	114600000	114800000	0.00576126
chr1_hap2	114800000	115000000	0.00520648
chr1_hap2	115000000	115200000	0.0058789
chr1_hap2	115200000	115400000	0.00604154
chr1_hap2	115400000	115600000	0.00588118
chr1_hap2	115600000	115800000	0.00642629
chr1_hap2	115800000	116000000	0.00571226
chr1_hap2	116000000	116200000	0.00570931
chr1_hap2	116200000	116400000	0.0057132
chr1_hap2	116400000	116600000	0.00574528
chr1_hap2	116600000	116800000	0.00586872
chr1_hap2	116800000	117000000	0.00553747
chr1_hap2	117000000	117200000	0.00541111
chr1_hap2	117200000	117400000	0.0052261
chr1_hap2	117400000	117600000	0.00527683
chr1_hap2	117600000	117800000	0.00573964
chr1_hap2	117800000	118000000	0.00585629
chr1_hap2	118000000	118200000	0.00604905
chr1_hap2	118200000	118400000	0.00566533
chr1_hap2	118400000	118600000	0.00561221
chr1_hap2	118600000	118800000	0.0066285
chr1_hap2	118800000	119000000	0.00660711
chr1_hap2	119000000	119200000	0.00627372
chr1_hap2	119200000	119400000	0.00570107
chr1_hap2	119400000	119600000	0.00593347
chr1_hap2	119600000	119800000	0.00558173
chr1_hap2	119800000	120000000	0.00569401
chr1_hap2	120000000	120200000	0.00584356
chr1_hap2	120200000	120400000	0.00871993
chr1_hap2	120400000	120600000	
chr1_hap2	120600000	120800000	
chr1_hap2	120800000	121000000	
chr1_hap2	121000000	121200000	
chr1_hap2	121200000	121400000	
chr1_hap2	121400000	121600000	
chr1_hap2	121600000	121800000	
chr1_hap2	121800000	122000000	0.00946916
chr1_hap2	122000000	122200000	
chr1_hap2	122200000	122400000	
chr1_hap2	122400000	122600000	
chr1_hap2	122600000	122800000	
chr1_hap2	122800000	123000000	
chr1_hap2	123000000	123200000	
chr1_hap2	123200000	123400000	
chr1_hap2	123400000	123600000	
chr1_hap2	123600000	123800000	
chr1_hap2	123800000	124000000	
chr1_hap2	124000000	124200000	
chr1_hap2	124200000	124400000	
chr1_hap2	124400000	124600000	
chr1_hap2	124600000	124800000	
chr1_hap2	124800000	125000000	
chr1_hap2	125000000	125200000	
chr1_hap2	125200000	125400000	
chr1_hap2	125400000	125600000	
chr1_hap2	125600000	125800000	
chr1_hap2	125800000	126000000	
chr1_hap2	126000000	126200000	
chr1_hap2	126200000	126400000	
chr1_hap2	126400000	126600000	
chr1_hap2	126600000	126800000	
chr1_hap2	126800000	127000000	
chr1_hap2	127000000	127200000	
chr1_hap2	127200000	127400000	
chr1_hap2	127400000	127600000	
chr1_hap2	127600000	127800000	
chr1_hap2	127800000	128000000	
chr1_hap2	128000000	128200000	
chr1_hap2	128200000	128400000	
chr1_hap2	128400000	128600000	
chr1_hap2	128600000	128800000	
chr1_hap2	128800000	129000000	
chr1_hap2	129000000	129200000	
chr1_hap2	129200000	129400000	
chr1_hap2	129400000	129600000	
chr1_hap2	129600000	129800000	
