telo_id	chr_display	arm	hap	chr_type	total_bp	hifi_correct_pct	ont_correct_pct	hifi_error_pct	ont_error_pct	hifi_correct_excl_rpt_pct	ont_correct_excl_rpt_pct	hifi_error_excl_rpt_pct	ont_error_excl_rpt_pct
chr8_q_hap2	chr8	q	hap2	submetacentric	6442	99.9844768705371	46.15026389320087	0.0	0.0	99.9844768705371	46.15026389320087	0.0	0.0
chr9_p_hap2	chr9	p	hap2	submetacentric	2865	100.0	0.10471204188481677	0.0	0.034904013961605584	100.0	0.10471204188481677	0.0	0.034904013961605584
chr9_q_hap2	chr9	q	hap2	submetacentric	4559	84.49221320465014	40.44746654968195	15.507786795349856	0.0	84.49221320465014	40.44746654968195	15.507786795349856	0.0
chr10_p_hap2	chr10	p	hap2	submetacentric	4392	99.93169398907104	99.9544626593807	0.022768670309653915	0.0	99.97722095671982	99.9544626593807	0.022779043280182234	0.0
chr10_q_hap2	chr10	q	hap2	submetacentric	7468	92.99678628816282	38.88591322978039	3.3610069630423136	0.0	93.04662379421221	38.88591322978039	3.3628081457663455	0.0
chr11_p_hap2	chr11	p	hap2	submetacentric	6283	99.98408403628841	21.97994588572338	0.01591596371160274	0.01591596371160274	99.98408403628841	21.97994588572338	0.01591596371160274	0.01591596371160274
chr11_q_hap2	chr11	q	hap2	submetacentric	1862	98.38882921589689	53.86680988184748	1.5574650912996777	0.966702470461869	98.38882921589689	54.186925985953536	1.5574650912996777	0.9724473257698543
chr12_p_hap2	chr12	p	hap2	submetacentric	3991	79.92984214482586	83.01177649711852	19.6191430719118	0.025056376847907794	79.9498746867168	83.01177649711852	19.62406015037594	0.025056376847907794
chr12_q_hap2	chr12	q	hap2	submetacentric	4481	99.95536710555679	100.0	0.02231644722160232	0.0	99.95536710555679	100.0	0.02231644722160232	0.0
chr13_p_hap2	chr13	p	hap2	acrocentric	22214	5.014855496533718	48.244350409651574	1.2334563788601782	0.004501665616278023	80.2593659942363	99.99066990110094	19.740634005763688	0.00933009889904833
chr13_q_hap2	chr13	q	hap2	acrocentric	11981	35.0972372923796	100.0	0.10015858442534013	0.0	84.13365346138455	100.0	0.24009603841536614	0.0
chr14_p_hap2	chr14	p	hap2	acrocentric	12532	3.143951484200447	86.38684966485796	0.0	0.007979572294924991	100.0	99.99076383116284	0.0	0.009236168837166343
chr14_q_hap2	chr14	q	hap2	acrocentric	11440	37.019230769230774	99.90384615384616	27.56993006993007	0.0	57.31492759507376	100.0	42.685072404926245	0.0
chr15_p_hap2	chr15	p	hap2	acrocentric	12010	48.10990840965862	87.51040799333887	18.276436303080764	0.008326394671107412	72.46958484886493	95.7718243120102	27.53041515113508	0.00911244760342628
chr15_q_hap2	chr15	q	hap2	acrocentric	17689	19.367968794165865	72.07869297303408	3.4541240318842217	0.005653230821414439	84.8019801980198	99.99215747784488	15.123762376237623	0.007842522155125087
chr16_p_hap2	chr16	p	hap2	metacentric	4599	99.36942813655142	51.51119808654055	0.0	0.0	99.36942813655142	51.51119808654055	0.0	0.0
chr16_q_hap2	chr16	q	hap2	metacentric	5473	100.0	17.558925634935136	0.0	0.0	100.0	17.558925634935136	0.0	0.0
chr17_p_hap2	chr17	p	hap2	submetacentric	6145	99.98372660699756	28.03905614320586	0.016273393002441006	0.0	99.98372660699756	28.03905614320586	0.016273393002441006	0.0
chr17_q_hap2	chr17	q	hap2	submetacentric	7037	100.0	96.0352422907489	0.0	0.0	100.0	96.0352422907489	0.0	0.0
chr18_p_hap2	chr18	p	hap2	submetacentric	6053	99.22352552453329	97.02626796629771	0.0	0.016520733520568313	99.2563212692117	97.02626796629771	0.0	0.016520733520568313
chr18_q_hap2	chr18	q	hap2	submetacentric	2796	99.92846924177397	73.4620886981402	0.035765379113018594	0.0	99.92846924177397	73.4620886981402	0.035765379113018594	0.0
chr19_p_hap2	chr19	p	hap2	metacentric	7242	40.33416183374759	99.79287489643744	0.027616680475006903	0.0	40.35087719298245	99.79287489643744	0.027628125431689462	0.0
chr19_q_hap2	chr19	q	hap2	metacentric	4374	93.85002286236855	27.572016460905353	6.104252400548696	0.7544581618655692	93.85002286236855	27.572016460905353	6.104252400548696	0.7544581618655692
chr20_p_hap2	chr20	p	hap2	metacentric	4496	99.68861209964413	99.93327402135232	0.022241992882562275	0.0	99.93311036789298	99.93327402135232	0.022296544035674472	0.0
chr20_q_hap2	chr20	q	hap2	metacentric	5930	99.88195615514334	99.98313659359191	0.016863406408094434	0.016863406408094434	99.96624472573839	99.98313659359191	0.016877637130801686	0.016863406408094434
chr21_p_hap2	chr21	p	hap2	acrocentric	13864	0.0	86.7065781881131	0.0	0.007212925562608194	0.0	99.99168191648644	0.0	0.008318083513558476
chr21_q_hap2	chr21	q	hap2	acrocentric	7907	12.659668648033387	99.8355887188567	0.8979385354748957	0.0	93.3768656716418	100.0	6.6231343283582085	0.0
chr22_q_hap2	chr22	q	hap2	acrocentric	13226	27.37789203084833	95.90201119008015	16.119764101013157	3.840919401179495	62.94107422214496	96.12732095490716	37.05892577785504	3.849943160287988
chrX_p_hap2	chrX	p	hap2	submetacentric	4704	71.40731292517006	97.51275510204081	1.3180272108843538	0.6164965986394557	98.18766442560654	99.30720935267374	1.8123355743934522	0.6278415241394242
chrX_q_hap2	chrX	q	hap2	submetacentric	3156	99.93662864385297	29.24588086185044	0.03168567807351077	0.0	99.93662864385297	29.24588086185044	0.03168567807351077	0.0
