track	chrom	spearman_rho	spearman_p	pearson_r	pearson_p	delta	flip_recommended
coding_cov	chr1_hap1	-0.1318662278204971	1.2110303833072864e-09	-0.0709164551005825	0.0011183347740627283	-0.31916500000000003	True
coding_cov	chr1_hap2	0.004608779539329415	0.8342080336354735	-0.006919988135955635	0.7533134484921915	-0.042300000000000004	True
coding_cov	chr20_hap1	0.0012596617059705587	0.9754979799283781	0.01080013975994241	0.7922879629262286	0.11202499999999999	False
coding_cov	chr20_hap2	0.033033422073976124	0.4320096028910667	0.04165853498967935	0.32164623190594777	0.05198500000000006	False
coding_cov	chr21_hap1	-0.04222978893895081	0.4001976833143952	0.0717137068332364	0.15276654306498588	-0.141575	True
coding_cov	chr21_hap2	-0.07899663426620003	0.13303372203425304	-0.05317716552541197	0.31231243477166715	-0.18234	True
coding_cov	chr22_hap1	-0.28610451904980766	1.4543566658557887e-09	-0.13442195106016488	0.005185725867810971	-0.63548	True
coding_cov	chr22_hap2	0.08710384148163067	0.06339553072440163	0.03968331949936206	0.3984021349245322	0.13238	False
coding_cov	chr2_hap1	0.0004618235498713669	0.9828976356194618	0.01927357381678287	0.3709492313592512	0.0063249999999999695	False
coding_cov	chr2_hap2	-0.05358953505915726	0.013246543019591585	-0.06801787608967483	0.0016587297505571692	-0.051185000000000036	True
coding_cov	chr3_hap1	-0.03259402727942791	0.17489556016437785	-0.0112414186688011	0.6399384949302965	-0.14125	True
coding_cov	chr3_hap2	0.014648759404723653	0.5438904525808912	-0.007618193230183149	0.7522823029171243	0.050390000000000046	False
coding_cov	chr4_hap1	0.02763802882058789	0.2545947632022998	0.004334745119995478	0.8582140268968368	0.21922999999999998	False
coding_cov	chr4_hap2	-0.0466174117597884	0.04969240138963515	0.006217295422223883	0.7936224427068701	-0.15616999999999998	True
coding_cov	chr5_hap1	-0.017621046413597203	0.4674112085907649	-0.03489838567128503	0.1499954893795715	-0.06366	True
coding_cov	chr5_hap2	-0.009573456070467168	0.6957539380642609	0.011373914125459619	0.6422118774992168	-0.030080000000000023	True
coding_cov	chr6_hap1	0.013200962717427982	0.6060010663582547	-0.0002366914002075067	0.9926215562229666	0.05652500000000005	False
coding_cov	chr6_hap2	-0.09375804949442261	0.00020666313850535676	-0.09928226668127212	8.479725620928016e-05	-0.37670000000000003	True
coding_cov	chr7_hap1	0.04282933383775266	0.10793346891341789	0.038310802117429515	0.15048475495100325	0.10341	False
coding_cov	chr7_hap2	0.013168575084898063	0.6241274885805865	-0.00580051384098471	0.8291184016375966	0.08568500000000001	False
coding_cov	chr8_hap1	-0.019852389878380925	0.4847265851111051	-0.0026468115359541515	0.9257862797727617	-0.015479999999999994	True
coding_cov	chr8_hap2	0.04174064076345612	0.1415119096147071	9.133541127976513e-05	0.997434324152484	0.14493999999999996	False
coding_cov	chr9_hap1	-0.0001493712504915428	0.995827832099488	-0.00023716609011932132	0.9933756335648963	-0.00492999999999999	True
coding_cov	chr9_hap2	-0.03940484301483601	0.163488538534431	-0.05746276763424332	0.04206371676964265	-0.12609	True
coding_cov	chrX_hap1	-0.024358580064175822	0.4488185407384152	0.01654929622056573	0.6068818821245683	-0.057515	True
coding_cov	chrX_hap2	-0.059053414350928625	0.04023844816838039	-0.04446544073628168	0.12259385577277358	-0.12445	True
